1.1581e+05,0.0010403
1.1591e+05,0.0010393
1.1602e+05,0.0010384
1.1612e+05,0.0010366
1.1623e+05,0.0010359
1.1633e+05,0.0010346
1.1643e+05,0.0010339
1.1654e+05,0.0010327
1.1664e+05,0.0010315
1.1675e+05,0.0010304
1.1685e+05,0.0010294
1.1695e+05,0.0010283
1.1706e+05,0.0010275
1.1716e+05,0.0010262
1.1727e+05,0.001025
1.1737e+05,0.001024
1.1748e+05,0.001023
1.1758e+05,0.0010221
1.1768e+05,0.0010208
1.1779e+05,0.0010199
1.1789e+05,0.0010187
1.18e+05,0.0010178
1.181e+05,0.0010165
1.182e+05,0.0010154
1.1831e+05,0.0010144
1.1841e+05,0.0010131
1.1852e+05,0.0010119
1.1862e+05,0.0010109
1.1873e+05,0.0010099
1.1883e+05,0.0010086
1.1893e+05,0.0010077
1.1904e+05,0.0010061
1.1914e+05,0.0010052
1.1925e+05,0.0010036
1.1935e+05,0.0010017
1.1945e+05,0.0010002
1.1956e+05,0.00099808
1.1966e+05,0.00099562
1.1977e+05,0.00099147
1.1987e+05,0.00098266
1.1998e+05,0.00094965
1.2008e+05,0.0010411
1.2018e+05,0.0010138
1.2029e+05,0.0010066
1.2039e+05,0.0010029
1.205e+05,0.0010007
1.206e+05,0.00099847
1.207e+05,0.00099709
1.2081e+05,0.00099588
1.2091e+05,0.00099432
1.2102e+05,0.00099329
1.2112e+05,0.00099215
1.2122e+05,0.00099074
1.2133e+05,0.00098981
1.2143e+05,0.00098849
1.2154e+05,0.00098765
1.2164e+05,0.00098645
1.2175e+05,0.00098551
1.2185e+05,0.00098449
1.2195e+05,0.00098352
1.2206e+05,0.00098259
1.2216e+05,0.0009815
1.2227e+05,0.0009806
1.2237e+05,0.00097956
1.2247e+05,0.00097888
1.2258e+05,0.00097767
1.2268e+05,0.00097681
1.2279e+05,0.00097581
1.2289e+05,0.00097497
1.23e+05,0.000974
1.231e+05,0.00097303
1.232e+05,0.00097205
1.2331e+05,0.00097125
1.2341e+05,0.00097018
1.2352e+05,0.00096936
1.2362e+05,0.0009685
1.2372e+05,0.00096754
1.2383e+05,0.00096667
1.2393e+05,0.00096567
1.2404e+05,0.0009649
1.2414e+05,0.00096402
1.2424e+05,0.00096303
1.2435e+05,0.00096232
1.2445e+05,0.00096142
1.2456e+05,0.0009605
1.2466e+05,0.00095957
1.2477e+05,0.0009588
1.2487e+05,0.00095771
1.2497e+05,0.00095696
1.2508e+05,0.00095612
1.2518e+05,0.00095522
1.2529e+05,0.0009544
1.2539e+05,0.00095343
1.2549e+05,0.00095272
1.256e+05,0.00095186
1.257e+05,0.00095093
1.2581e+05,0.00095015
1.2591e+05,0.00094933
1.2602e+05,0.00094841
1.2612e+05,0.00094757
1.2622e+05,0.00094672
1.2633e+05,0.00094599
1.2643e+05,0.00094518
1.2654e+05,0.00094422
1.2664e+05,0.00094332
1.2674e+05,0.0009425
1.2685e+05,0.00094176
1.2695e+05,0.00094096
1.2706e+05,0.00094013
1.2716e+05,0.00093921
1.2727e+05,0.00093842
1.2737e+05,0.00093759
1.2747e+05,0.00093683
1.2758e+05,0.00093603
1.2768e+05,0.0009353
1.2779e+05,0.00093438
1.2789e+05,0.00093362
1.2799e+05,0.00093272
1.281e+05,0.00093199
1.282e+05,0.0009312
1.2831e+05,0.00093043
1.2841e+05,0.00092962
1.2851e+05,0.00092875
1.2862e+05,0.00092805
1.2872e+05,0.00092719
1.2883e+05,0.00092644
1.2893e+05,0.00092566
1.2904e+05,0.00092487
1.2914e+05,0.00092404
1.2924e+05,0.0009233
1.2935e+05,0.00092256
1.2945e+05,0.00092177
1.2956e+05,0.00092095
1.2966e+05,0.00092015
1.2976e+05,0.00091947
1.2987e+05,0.00091864
1.2997e+05,0.00091792
1.3008e+05,0.00091719
1.3018e+05,0.00091632
1.3029e+05,0.00091558
1.3039e+05,0.00091483
1.3049e+05,0.00091408
1.306e+05,0.00091332
1.307e+05,0.00091257
1.3081e+05,0.0009118
1.3091e+05,0.00091108
1.3101e+05,0.0009103
1.3112e+05,0.00090957
1.3122e+05,0.00090883
1.3133e+05,0.00090811
1.3143e+05,0.00090729
1.3154e+05,0.00090663
1.3164e+05,0.00090586
1.3174e+05,0.00090513
1.3185e+05,0.00090438
1.3195e+05,0.00090363
1.3206e+05,0.00090293
1.3216e+05,0.00090217
1.3226e+05,0.00090146
1.3237e+05,0.00090071
1.3247e+05,0.0009
1.3258e+05,0.00089928
1.3268e+05,0.00089855
1.3278e+05,0.00089787
1.3289e+05,0.00089716
1.3299e+05,0.0008964
1.331e+05,0.00089569
1.332e+05,0.00089499
1.3331e+05,0.00089426
1.3341e+05,0.00089359
1.3351e+05,0.0008929
1.3362e+05,0.00089211
1.3372e+05,0.00089141
1.3383e+05,0.00089075
1.3393e+05,0.00089007
1.3403e+05,0.00088938
1.3414e+05,0.00088861
1.3424e+05,0.00088794
1.3435e+05,0.00088725
1.3445e+05,0.00088656
1.3456e+05,0.00088589
1.3466e+05,0.00088522
1.3476e+05,0.00088452
1.3487e+05,0.00088382
1.3497e+05,0.00088311
1.3508e+05,0.00088241
1.3518e+05,0.00088178
1.3528e+05,0.00088106
1.3539e+05,0.00088041
1.3549e+05,0.00087972
1.356e+05,0.00087904
1.357e+05,0.0008784
1.3581e+05,0.00087773
1.3591e+05,0.00087704
1.3601e+05,0.00087638
1.3612e+05,0.00087571
1.3622e+05,0.00087505
1.3633e+05,0.00087437
1.3643e+05,0.00087373
1.3653e+05,0.00087305
1.3664e+05,0.00087239
1.3674e+05,0.00087174
1.3685e+05,0.00087105
1.3695e+05,0.0008704
1.3705e+05,0.00086977
1.3716e+05,0.00086913
1.3726e+05,0.00086846
1.3737e+05,0.00086781
1.3747e+05,0.00086715
1.3758e+05,0.0008665
1.3768e+05,0.00086586
1.3778e+05,0.00086522
1.3789e+05,0.00086458
1.3799e+05,0.00086388
1.381e+05,0.0008633
1.382e+05,0.00086264
1.383e+05,0.000862
1.3841e+05,0.00086136
1.3851e+05,0.0008607
1.3862e+05,0.00086006
1.3872e+05,0.00085945
1.3883e+05,0.0008588
1.3893e+05,0.00085816
1.3903e+05,0.00085748
1.3914e+05,0.0008569
1.3924e+05,0.00085624
1.3935e+05,0.00085561
1.3945e+05,0.00085495
1.3955e+05,0.00085429
1.3966e+05,0.00085355
1.3976e+05,0.00085277
1.3987e+05,0.00085162
1.3997e+05,0.00084833
1.4007e+05,0.00085248
1.4018e+05,0.00085152
1.4028e+05,0.00085076
1.4039e+05,0.00085002
